Date,Food,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars,Trans,Utils,Rtail,Finan,Other,Mkt,RF
1937-01-01,   2.47,   2.55,   7.76,   1.43,   4.49,   7.94,   6.21,  -3.17,   7.38,   7.13,   2.09,   2.61,  -0.01,   0.48,   1.23,   3.35   0.01,   0.01
1937-02-01,   2.87,   0.38,  -0.78,  -0.68,  -2.40,  -3.03,  10.79,  -1.56,  -1.02,  -0.72,   4.59,  -4.21,   3.09,  -0.39,  -1.54,   1.08   0.02,   0.02
1937-03-01,   2.71,  -3.30,  -0.77,  -2.66,  -5.20,   1.11,   5.81,  -0.36,  -3.08,  -4.33,   3.02,  -6.32,  -2.78,  -3.64,  -0.89,  -0.26   0.01,   0.01
1937-04-01,  -7.88,  -5.67, -10.16,  -4.38,  -3.05,  -9.82, -15.32,  -9.28,  -5.81,  -7.72,  -6.12,  -7.48,  -7.21,  -6.88,  -6.07,  -7.36   0.03,   0.03
1937-05-01,  -0.50,  -1.70,   0.28,   2.34,  -0.45,   1.62,   0.73,   1.49,   1.20,  -2.09,  -3.38,  -5.30,  -4.62,  -3.28,   0.40,  -0.83   0.06,   0.06
1937-06-01,  -3.28,  -6.27,  -4.69,  -2.90,  -2.66,  -7.39,  -2.22,  -5.12,  -1.95, -11.18, -10.53,  -5.27,  -1.58,  -5.01,  -0.91,  -4.23   0.03,   0.03
1937-07-01,   3.58,   8.10,   6.97,   4.73,   6.92,  11.22,  12.81,  14.12,   9.61,  13.85,   4.89,  19.33,  10.37,  16.25,   4.55,   8.91   0.03,   0.03
1937-08-01,  -2.54,  -3.84,  -3.46,  -2.53,  -2.20,  -5.08,  -5.73,  -4.23,  -5.31,  -2.36,  -6.94, -10.20,  -4.28, -15.08,  -1.84,  -4.88   0.02,   0.02
1937-09-01, -11.22, -14.59, -21.96,  -9.30,  -6.48, -18.08, -24.80, -13.17, -14.50, -12.09, -17.92, -11.76, -14.06, -14.64,  -6.92, -13.62   0.04,   0.04
1937-10-01,  -8.04, -12.16,  -7.97, -11.93,  -4.61, -14.14, -17.22,  -5.94, -10.41, -13.12, -13.59,  -4.80,  -6.80,  -8.36,  -7.00,  -9.59   0.02,   0.02
1937-11-01,  -5.49, -13.91, -14.57,  -9.80,  -5.10,  -4.32,  -8.42, -11.50,  -7.14, -15.93,  -6.87,   2.96, -14.52,  -7.25,  -5.79,  -8.33   0.02,   0.02
1937-12-01,  -2.76,  -6.34, -14.19,   1.13,  -1.38,  -7.63,  -1.85, -14.18,  -2.50, -16.41,  -4.69, -10.73,  -6.48,  -7.32,  -3.73,  -4.29   0.00,   0.00
1938-01-01,   3.62,   8.17,   2.41,  -1.42,   1.56,  -6.64,  -0.88,   4.13,  -2.90,  11.58,  -2.75,  -5.72,   6.06,  -0.28,  -0.36,   0.48   0.00,   0.00
1938-02-01,   4.38,   3.64,   3.56,   8.10,   3.40,   9.83,   7.57,  13.86,   6.05,   3.51,   7.80,   3.63,   9.52,   6.70,   0.29,   5.85   0.00,   0.00
1938-03-01, -17.75, -20.96, -27.09, -22.34, -14.24, -27.16, -30.32, -19.39, -27.29, -27.26, -33.77, -19.66, -22.34, -25.54, -19.44, -23.91  -0.01,  -0.01
1938-04-01,  13.76,  11.24,  14.40,   6.35,  12.06,  22.56,  16.23,  12.93,  15.67,  14.71,  15.71,  14.78,  16.31,  16.72,  14.53,  14.48   0.01,   0.01
1938-05-01,  -0.75,  -6.30,  -9.75,  -3.25,   1.28,  -8.62, -10.75,  -5.03,  -5.17,  -6.89,  -5.24,   2.15,  -3.74,  -5.15,  -0.09,  -3.86   0.00,   0.00
1938-06-01,  14.07,  23.02,  33.49,  29.34,  10.89,  40.95,  41.33,  25.91,  29.60,  35.78,  26.60,  16.95,  23.97,  26.63,  15.54,  23.89   0.00,   0.00
1938-07-01,   5.01,  14.39,  15.74,   6.43,   7.33,   7.03,   6.52,   3.42,   5.88,  20.24,  10.90,   0.67,   9.09,   8.87,   3.36,   7.33  -0.01,  -0.01
1938-08-01,  -5.42,  -5.60,  -0.16,   0.70,  -1.47,   0.47,  -3.40,  -2.48,  -2.45,   6.10,  -5.58,  -5.53,  -2.41,  -4.09,   0.02,  -2.68   0.00,   0.00
1938-09-01,   0.16,   0.91,   0.68,   2.73,   0.99,   1.29,   2.17,   0.90,   1.29,   0.59,  -1.66,   1.25,   0.07,   0.04,   0.80,   0.83   0.02,   0.02
1938-10-01,   5.91,   5.74,  10.33,   6.70,   5.13,   9.21,  14.05,   8.47,   8.75,   6.57,  17.15,  21.09,   8.10,   9.48,   6.28,   7.80   0.01,   0.01
1938-11-01,  -3.17,  -5.52,  -2.11,  -0.27,  -1.06,  -3.51,  -0.87,  -6.83,  -4.40,  -1.35,  -0.08,  -7.02,  -0.57,  -1.48,  -0.28,  -1.74  -0.06,  -0.06
1938-12-01,   2.94,   0.92,   0.54,   5.85,   2.21,   5.21,   4.66,   5.29,   2.70,   1.78,  12.82,   3.95,   0.76,  -0.75,   3.74,   4.16   0.00,   0.00
1939-01-01,  -2.52,  -0.34, -10.98,  -6.37,  -1.12, -10.58, -12.90,  -8.66,  -8.10,  -8.09, -11.25,   1.21,  -3.00,  -6.06,  -1.63,  -5.97  -0.01,  -0.01
1939-02-01,   4.53,   2.90,   6.35,   1.05,   0.80,   2.89,   4.47,   1.32,   3.78,   7.45,   6.77,   8.79,   6.14,   4.23,   3.42,   3.51   0.01,   0.01
1939-03-01,  -6.32, -10.23, -17.62,  -7.62,  -4.10, -19.89, -21.20, -16.58, -15.19, -17.42, -19.80, -13.66,  -9.49, -12.02,  -6.99, -12.03  -0.01,  -0.01
1939-04-01,   1.29,  -0.97,  -1.63,  -1.92,   0.07,  -0.54,  -2.92,   1.58,  -2.87,   0.86,  -0.57,   3.03,  -0.20,  -3.36,   2.34,  -0.18   0.00,   0.00
1939-05-01,   6.43,   4.92,  11.66,   6.15,   4.62,  11.41,   7.56,   5.50,   8.76,   7.89,   9.42,   6.60,  11.38,   8.80,   6.35,   6.81   0.01,   0.01
1939-06-01,  -3.53,  -1.43,  -8.17,  -2.35,   0.30,  -8.78,  -9.88,  -5.04,  -7.73,  -6.50,  -9.90,  -3.55,  -2.73,  -5.37,  -5.16,  -5.33   0.01,   0.01
1939-07-01,   7.19,  11.18,  16.51,  10.06,   4.34,  14.27,  18.78,   9.55,  13.26,  17.34,  13.21,  12.72,   8.68,  11.12,   7.87,  10.22   0.00,   0.00
1939-08-01,  -8.11,  -8.66, -11.08,  -2.13,  -5.87, -11.55,  -8.63,  -4.76,  -8.42,  -6.70, -11.34,  -6.04,  -7.31,  -9.32,  -5.91,  -6.68  -0.01,  -0.01
1939-09-01,   7.37,  25.43,  11.77,  17.07,   0.43,   9.30,  44.04,  26.00,  18.39,  24.66,  43.85,   3.60,   1.57,  12.37,   4.56,  16.89   0.01,   0.01
1939-10-01,   2.33,  -1.68,   6.13,  -3.07,   4.01,   3.54,  -4.82,  -5.57,  -2.12,  -1.58,  -2.04,   2.12,   5.75,  -0.13,   2.59,  -0.53   0.00,   0.00
1939-11-01,  -1.28,  -2.86,  -3.58,  -2.70,   1.44,  -4.50,  -9.66,  -4.21,  -4.00,  -2.86,  -8.21,  -1.50,  -2.37,  -0.47,  -0.94,  -3.65   0.00,   0.00
1939-12-01,   2.69,  -0.44,  -0.71,   4.68,   4.64,   1.46,   2.17,   3.56,   4.54,   4.08,   4.24,   2.95,   3.13,  -1.87,   3.06,   2.93   0.00,   0.00
1940-01-01,   1.45,   0.73,  -1.35,  -2.78,   1.80,  -1.00,  -9.43,   0.40,  -5.21,  -4.11,  -5.21,  -0.05,  -0.90,   0.36,  -0.28,  -2.41   0.00,   0.00
1940-02-01,   0.56,   0.67,   3.40,   2.60,   1.67,  -1.52,   5.31,   2.03,   0.11,   2.18,   1.71,  -1.25,   2.37,   0.34,   0.97,   1.44   0.00,   0.00
1940-03-01,   2.28,  -0.39,   3.95,   2.50,   0.70,   1.08,   0.69,   0.38,   2.89,   3.79,   2.80,   1.75,   3.07,   2.58,   1.33,   2.05   0.00,   0.00
1940-04-01,   1.47,   0.88,  -1.20,   0.79,   1.58,  -1.07,   0.70,  -0.11,  -1.06,  -0.46,  -0.11,  -1.34,  -0.06,  -0.80,   0.87,   0.22   0.00,   0.00
1940-05-01, -22.71, -23.53, -29.31, -19.17, -19.31, -28.30, -22.62, -24.79, -21.63, -25.87, -22.45, -20.01, -24.27, -26.49, -17.76, -22.00  -0.02,  -0.02
1940-06-01,   4.41,   9.37,   8.60,   3.80,   6.86,   6.02,   4.00,   8.07,   4.14,   8.47,   6.98,  17.47,   9.09,   5.77,   7.91,   6.69   0.00,   0.00
1940-07-01,   1.13,  -1.03,   5.90,   2.92,  -0.10,   8.99,   4.23,   1.82,   5.51,   6.04,   4.36,   0.08,   4.34,   4.71,   2.16,   3.17   0.01,   0.01
1940-08-01,   1.11,   3.39,   3.39,   2.67,  -0.79,   3.64,   2.77,   3.98,   2.63,   7.56,   3.92,  -1.05,   3.01,   2.42,   0.35,   2.21  -0.01,  -0.01
1940-09-01,   2.08,   4.38,  10.26,   3.23,   3.23,   3.91,   5.55,   2.99,   5.33,   2.90,   2.63,  -2.19,   3.22,  -0.45,   1.91,   2.39   0.00,   0.00
1940-10-01,  -0.73,   1.60,   3.46,  -0.66,  -4.82,   2.24,  12.83,  -1.72,   4.14,   4.00,   5.12,   3.83,   0.11,   6.35,   2.19,   3.03   0.00,   0.00
1940-11-01,  -0.12,  -0.31,   1.69,  -5.15,  -1.99,  -2.53,   1.70,  -5.49,  -1.64,  -0.79,  -1.24, -13.11,  -2.18,   0.26,   0.36,  -1.65   0.00,   0.00
1940-12-01,   1.09,  -1.16,  -1.51,   1.99,   0.92,  -2.02,   1.62,   1.74,   0.55,  -3.23,   0.75,   1.77,   0.43,  -3.22,   1.19,   0.69   0.00,   0.00
1941-01-01,  -1.62,   1.38,  -1.57,  -6.85,  -0.33,  -5.35,  -9.95,  -2.75,  -3.69,  -9.76,  -3.22,  -2.18,  -3.60,  -1.24,  -2.26,  -4.18  -0.01,  -0.01
1941-02-01,  -2.44,  -2.19,  -3.57,  -2.43,  -3.30,  -2.32,  -1.53,  -1.36,  -0.90,   1.48,  -0.31,  -1.19,  -2.51,  -0.61,  -2.16,  -1.43  -0.01,  -0.01
1941-03-01,   2.73,   1.66,   4.97,   1.83,  -0.39,  -1.71,  -0.55,   0.34,   0.34,  -1.69,   2.24,  -3.34,   1.14,   0.06,   1.38,   0.84   0.01,   0.01
1941-04-01,  -4.58,  -4.29,  -6.31,  -3.80,  -4.24,  -4.76,  -7.43,  -7.07,  -8.52, -10.64,  -3.86,  -9.63,  -5.34,  -7.44,  -6.03,  -5.46  -0.01,  -0.01
1941-05-01,  -0.06,  -1.04,   0.05,   3.68,  -2.43,   0.07,   6.03,  -2.13,   1.11,   0.49,   0.71,  -4.47,   2.33,  -2.23,  -0.13,   1.37   0.00,   0.00
1941-06-01,   4.48,   4.19,   3.66,   6.72,  10.22,   6.59,   5.63,   6.77,   9.32,   3.56,   4.34,   3.90,   5.05,   4.14,   5.59,   5.83   0.00,   0.00
1941-07-01,   7.38,   8.90,   5.85,   5.85,   3.87,   7.16,   7.57,   7.27,   3.63,   3.76,   7.21,   5.33,   4.59,   7.56,   2.12,   5.87   0.03,   0.03
1941-08-01,   1.88,  -0.36,  -3.60,  -0.64,  -0.06,   0.21,  -1.54,  -2.71,   0.67,   2.51,  -0.45,  -2.05,   2.46,   0.30,   1.23,  -0.17   0.01,   0.01
1941-09-01,   3.06,   0.04,  -2.73,  -2.11,  -0.10,  -1.29,  -5.09,  -0.07,  -1.35,   4.23,  -3.66,  -2.85,   0.55,   0.52,  -0.04,  -0.88   0.01,   0.01
1941-10-01,  -4.88,  -3.98,  -7.38,  -6.21,  -9.03, -11.59,  -5.82,  -6.29,  -9.11,  -8.02,  -3.57,  -9.73,  -5.22,  -6.03,  -3.30,  -5.26   0.00,   0.00
1941-11-01,   0.20,  -1.78,   0.17,   0.68,  -7.04,  -0.27,  -2.29,  -9.37,  -2.23,  -3.68,  -1.62,  -6.73,  -4.64,  -2.46,  -3.85,  -1.95   0.00,   0.00
1941-12-01,  -4.53,  -3.35, -19.36,   1.05,  -2.05,  -0.47,   6.85, -14.66,   1.02, -11.99,  -3.64,  -7.51,  -9.57,  -7.36,  -9.19,  -4.88   0.01,   0.01
1942-01-01,  -0.05,   9.36,   9.69,  -8.41,   1.75,   3.48,   0.27,   7.96,   1.79,   5.97,   7.30,   4.05,   0.62,   5.79,   0.28,   0.79   0.02,   0.02
1942-02-01,  -6.39,  -1.63,  -1.28,  -5.12,  -4.73,  -1.31,  -0.49,  -0.93,  -2.50,   5.69,  -1.75,  -2.48,  -2.04,   0.23,  -1.04,  -2.46   0.01,   0.01
1942-03-01,  -6.55,  -2.94,  -3.09,  -8.31,  -9.28,  -3.66,  -4.53,  -4.73,  -6.74,   1.57,  -7.43, -12.20,  -7.20,  -6.25,  -6.16,  -6.60   0.01,   0.01
1942-04-01,  -3.30,  -8.32,  -3.83,  -1.70,  -3.40,  -3.92,  -7.36,  -3.58,  -3.66,  -4.54,  -4.10,  -3.46,  -5.88,  -1.29,  -6.26,  -4.37   0.01,   0.01
1942-05-01,   7.24,   3.96,   4.87,   4.65,  10.45,   6.19,  -2.93,   7.40,   6.48,  10.32,  -0.51,   8.39,  11.90,   8.05,   7.66,   5.96   0.03,   0.03
1942-06-01,   4.02,   2.52,   5.74,   5.11,   2.57,   2.22,   3.48,   3.42,   4.56,   1.66,   0.73,   1.66,   2.51,   1.75,  -1.00,   2.68   0.02,   0.02
1942-07-01,   2.62,   4.47,   6.30,   0.99,   2.51,   3.03,   3.80,  -0.76,   2.18,   2.05,   6.72,  -0.47,   4.86,   5.46,   4.40,   3.51   0.03,   0.03
1942-08-01,   1.77,   1.91,   3.82,   1.02,  -0.67,  -0.16,   1.40,   1.88,   0.37,   2.39,   4.14,   0.81,   1.76,   1.86,   2.39,   1.80   0.03,   0.03
1942-09-01,   0.97,   2.48,   3.37,   4.94,  -1.47,   3.17,   1.44,  -0.54,   4.37,   2.45,   4.11,   5.86,   0.65,   2.21,   2.88,   2.62   0.03,   0.03
1942-10-01,   4.26,   3.58,   8.58,   6.60,   5.26,   6.31,   6.81,   5.64,   6.50,   5.93,   8.24,  15.19,   0.46,   9.26,   6.21,   6.82   0.03,   0.03
1942-11-01,   4.77,   0.23,   2.63,   0.74,  -0.62,   1.81,  -7.06,   3.09,   0.46,  -0.41,  -5.48,  -1.32,   6.73,   2.76,   2.55,   0.13   0.03,   0.03
1942-12-01,   3.42,   7.09,   6.12,   6.12,   5.21,   6.80,   3.70,   3.27,   6.53,   8.42,   3.43,   4.36,   2.56,   5.27,   2.75,   5.14   0.03,   0.03
1943-01-01,   8.52,   7.57,   8.44,   4.47,   8.16,   5.82,   9.43,  12.54,   7.50,   4.96,   8.32,  14.73,   7.04,   6.67,   5.57,   7.13   0.03,   0.03
1943-02-01,   3.79,   7.44,  11.02,   2.11,   2.99,   7.75,   5.95,   2.66,   4.40,   7.80,  10.16,   7.96,   2.80,   9.22,   8.83,   6.16   0.03,   0.03
1943-03-01,   4.47,   7.09,  10.61,   2.50,   2.77,   6.44,   8.38,   7.05,   6.94,   4.89,   9.48,   4.70,   8.58,   9.67,   4.49,   6.03   0.03,   0.03
1943-04-01,   1.24,  -0.78,   3.80,  -0.64,   1.03,  -1.68,  -4.02,  -2.23,  -1.02,   0.53,   2.38,   4.03,   1.73,   1.53,   4.65,   0.81   0.03,   0.03
1943-05-01,   7.19,   3.59,   8.87,   6.66,   5.49,   7.24,   3.36,   9.10,   4.55,   6.45,   5.40,   4.55,   7.57,   8.51,   5.95,   5.75   0.02,   0.02
1943-06-01,   1.80,   5.52,   3.03,   0.16,   1.00,   4.24,  -0.83,   3.94,   4.00,   5.12,  -1.02,   4.20,   5.35,   0.10,   1.57,   1.82   0.03,   0.03
1943-07-01,  -0.99,  -3.28,  -9.96,  -6.56,  -3.27,  -7.67,  -5.25,  -7.18,  -7.23,  -9.69,  -7.68,  -0.50,  -2.98,  -4.30,  -2.39,  -4.78   0.03,   0.03
1943-08-01,   0.79,   0.99,   4.36,   0.60,   0.73,   0.47,   0.26,  -1.02,   1.24,   3.41,   1.10,   1.84,   3.71,   1.05,   1.16,   1.30   0.03,   0.03
1943-09-01,   1.95,   3.31,   4.71,   2.35,   3.28,   5.14,   1.72,   6.01,   4.44,   1.57,   2.12,   3.87,   2.07,   1.64,   2.12,   2.40   0.03,   0.03
1943-10-01,   0.75,  -1.32,  -0.39,  -2.26,  -1.21,  -1.83,   1.09,  -0.54,  -3.07,  -1.14,   0.09,   0.57,  -2.57,  -0.92,   0.11,  -1.15   0.03,   0.03
1943-11-01,  -4.06,  -3.16,  -8.08,  -5.01,  -4.62,  -5.63,  -7.27,  -6.86,  -5.83,  -5.31,  -9.54,  -8.40,  -4.36,  -7.21,  -4.38,  -5.93   0.03,   0.03
1943-12-01,   6.27,   5.68,   9.91,   3.13,   5.04,   7.03,   4.23,   5.57,   8.69,   8.02,   8.27,   7.43,   6.71,   8.31,   5.56,   6.37   0.03,   0.03
1944-01-01,   3.24,   2.94,   0.48,   0.29,   4.10,   2.91,   3.14,   2.67,   0.78,   0.96,   5.86,  -0.32,   0.83,   1.05,   1.27,   1.74   0.03,   0.03
1944-02-01,  -0.62,   1.68,   0.05,  -0.82,  -1.93,  -1.62,   0.04,  -1.13,  -1.30,   3.85,   3.47,   1.51,   1.06,   0.22,   0.35,   0.37   0.03,   0.03
1944-03-01,   3.18,   3.31,   1.73,   2.47,   2.06,   2.89,   1.44,   6.96,   2.91,   4.91,   1.92,   1.78,   2.21,   3.57,   1.99,   2.46   0.02,   0.02
1944-04-01,  -2.52,  -0.83,  -2.96,  -1.76,  -1.27,  -0.43,  -2.22,  -2.48,  -2.08,  -1.14,  -2.48,  -0.88,  -0.84,  -3.02,  -1.34,  -1.69   0.03,   0.03
1944-05-01,   5.38,   4.88,  10.65,   4.06,   5.46,   5.86,   4.48,   9.53,   4.83,   7.87,   4.86,   2.78,   4.92,   3.75,   4.50,   5.08   0.03,   0.03
1944-06-01,   3.97,   8.18,  10.56,   5.51,   6.07,   9.85,   9.70,   4.71,   6.32,   9.23,   4.54,   4.92,   5.87,   8.35,   5.54,   5.51   0.03,   0.03
1944-07-01,  -0.04,  -2.05,  -0.49,  -2.29,  -0.83,  -2.44,  -2.07,  -1.80,  -1.94,  -5.05,  -0.04,   0.20,  -0.11,  -1.46,  -0.77,  -1.49   0.03,   0.03
1944-08-01,   2.19,   3.85,   5.45,   0.57,   1.86,   3.54,   1.86,   1.78,   2.74,   3.84,   1.51,   3.66,   3.21,   1.95,   1.20,   1.56   0.03,   0.03
1944-09-01,   1.22,   0.78,   1.72,   0.11,  -2.11,  -1.06,   1.15,  -1.34,  -0.45,   0.67,   1.44,  -1.52,   1.61,  -0.08,   0.16,   0.02   0.02,   0.02
1944-10-01,  -0.15,   0.32,  -1.43,   0.48,   0.16,  -1.40,  -0.26,  -1.36,   0.53,  -2.69,   1.05,   1.34,   0.40,  -0.20,   0.12,   0.16   0.03,   0.03
1944-11-01,   1.75,   1.41,   2.06,  -0.67,  -0.18,   0.78,   1.10,   1.99,   1.90,   2.35,   4.63,  -0.40,   2.76,   0.69,   1.34,   1.71   0.03,   0.03
1944-12-01,   2.86,   2.54,   6.30,   1.95,   1.35,   4.30,   7.01,   0.72,   4.21,   3.78,   9.99,   3.12,   2.09,   2.72,   2.65,   4.04   0.02,   0.02
1945-01-01,   2.83,   1.78,   2.54,   2.40,   1.52,   4.59,   2.61,   5.69,   0.70,   1.29,  -0.84,   5.69,  -0.01,   3.65,   0.04,   2.01   0.03,   0.03
1945-02-01,   3.02,   4.76,   4.94,   5.58,   5.49,   7.39,   9.10,   5.47,   6.35,   7.83,   8.71,   6.12,   4.49,   7.43,   4.11,   6.23   0.02,   0.02
1945-03-01,  -2.76,  -3.48,  -2.72,  -3.44,  -3.49,  -4.58,  -5.46,  -5.14,  -4.24,  -6.05,  -3.78,  -3.11,  -1.17,  -3.89,  -2.18,  -3.91   0.02,   0.02
1945-04-01,   6.71,   6.93,   5.46,   8.11,   6.31,   8.48,   9.47,   8.90,   8.80,  11.22,   9.64,  10.12,   7.16,   6.16,   4.73,   7.80   0.03,   0.03
1945-05-01,   1.94,   4.42,   5.87,  -0.23,   3.92,   1.47,  -0.44,   3.68,   1.75,   0.69,   2.81,   1.89,   6.40,   0.92,   3.41,   1.74   0.03,   0.03
1945-06-01,   0.56,   2.74,  -0.86,  -2.42,  -1.52,  -1.36,   2.14,  -3.51,  -1.95,  -1.36,   6.22,   5.16,  -3.64,   3.62,   1.74,   0.39   0.02,   0.02
1945-07-01,  -1.70,  -2.69,  -3.26,  -2.52,  -0.86,  -2.84,  -2.38,  -0.77,  -1.71,  -0.86,  -6.31,  -0.34,   0.02,  -3.32,  -0.58,  -2.17   0.03,   0.03
1945-08-01,   6.39,   9.50,   9.44,   9.38,   9.70,  11.80,   6.78,   9.81,   8.90,   9.29,   1.60,   1.03,   8.29,   8.97,   5.37,   6.22   0.03,   0.03
1945-09-01,   8.34,   6.21,   3.65,   6.61,   2.51,   7.51,   8.03,   3.99,   3.82,   2.58,   6.21,   6.59,   5.82,   1.82,   3.68,   4.77   0.03,   0.03
1945-10-01,   9.42,   3.96,   3.47,  -0.36,   3.25,   0.45,   4.80,  -2.79,   1.86,   0.19,   4.19,   6.19,   6.16,   7.32,   3.74,   3.89   0.03,   0.03
1945-11-01,   3.63,   8.49,   8.46,   3.07,   4.13,   4.64,   6.80,   3.87,   3.22,   2.67,   7.85,   4.81,   6.62,   4.89,   4.97,   5.40   0.02,   0.02
1945-12-01,   2.29,   2.31,   5.49,   2.35,  -0.08,   1.24,   0.45,  -1.54,   1.99,   2.56,   0.00,  -1.09,   3.56,   4.57,   1.32,   1.19   0.03,   0.03
1946-01-01,   4.85,  11.43,   9.80,   5.33,   3.33,   8.94,  13.39,   3.66,   6.45,   6.79,   6.80,  10.93,  10.87,   7.77,   4.47,   6.24   0.03,   0.03
1946-02-01,  -4.12,  -7.08,  -7.61,  -4.33,  -5.57,  -2.89,  -7.62,  -7.13,  -7.11,  -8.96,  -7.15,  -5.74,  -4.18,  -7.58,  -4.27,  -5.84   0.03,   0.03
1946-03-01,   5.72,   7.48,   7.38,   7.12,  10.25,   7.04,   3.55,   1.74,   3.41,   0.79,   3.23,   6.29,  11.72,   5.62,   4.54,   5.88   0.03,   0.03
1946-04-01,   2.41,   6.80,   4.86,   5.75,   8.07,   4.02,   3.91,   5.87,   2.78,   1.41,  -0.71,   4.34,   7.17,   0.95,   3.72,   4.23   0.03,   0.03
1946-05-01,   2.57,   9.08,   7.85,   4.19,   2.95,   5.28,   6.77,   5.99,   6.43,   5.03,   4.99,   3.04,   1.60,   3.93,   1.70,   3.94   0.03,   0.03
1946-06-01,  -2.49,  -5.99,  -7.47,  -2.88,  -4.68,  -4.67,  -2.33,  -3.34,  -4.96,  -5.88,  -3.43,  -2.80,  -8.05,  -2.71,  -2.30,  -3.89   0.03,   0.03
1946-07-01,  -0.03,  -3.16,  -5.02,  -2.37,  -1.38,  -5.41,  -2.62,  -4.52,  -3.67,  -4.63,  -5.41,  -3.63,  -2.97,  -4.50,  -1.35,  -2.69   0.03,   0.03
1946-08-01,  -4.93,  -7.87,  -7.82,  -6.55,  -3.47,  -6.65,  -7.58,  -5.60,  -7.61, -10.59,  -6.62,  -5.37,  -4.66,  -6.59,  -6.57,  -6.46   0.03,   0.03
1946-09-01, -10.39, -12.71, -11.00,  -8.80,  -8.95,  -8.67, -11.99, -13.02, -10.13, -14.85, -15.35,  -8.97,  -6.81, -13.55,  -7.99, -10.18   0.03,   0.03
1946-10-01,  -0.39,  -1.21,  -2.02,  -3.65,   1.87,  -1.65,   1.45,  -0.98,  -2.94,  -3.26,  -0.93,   1.42,  -2.23,  -1.47,  -3.87,  -1.44   0.03,   0.03
1946-11-01,  -1.92,  -1.70,  -1.21,   3.46,   0.74,   1.92,   2.15,   4.74,  -1.31,  -1.33,  -1.18,   0.80,  -5.18,   0.06,   1.06,  -0.02   0.03,   0.03
1946-12-01,   4.18,   2.21,   3.75,   6.69,   6.48,   9.63,   5.10,   3.42,   5.55,   6.26,   2.72,   6.09,   4.06,   8.26,   4.21,   4.97   0.03,   0.03
1947-01-01,  -1.20,   4.29,   0.33,  -0.42,  -1.60,   0.61,   1.01,   5.87,   4.75,  11.14,   1.34,  -0.14,   0.90,   2.29,   0.27,   1.25   0.03,   0.03
1947-02-01,   0.66,   2.03,  -0.38,  -0.18,  -3.39,  -4.13,  -0.93,   0.56,  -1.52,   1.56,  -0.66,  -0.90,  -0.27,  -2.78,  -1.55,  -1.09   0.03,   0.03
1947-03-01,  -2.12,  -3.69,  -4.32,  -0.05,  -2.77,  -2.91,  -1.74,  -4.28,  -1.16,  -2.70,  -3.41,  -2.79,  -2.14,  -2.50,  -2.45,  -1.68   0.03,   0.03
1947-04-01,  -6.06,  -7.52,  -8.93,  -3.85,  -6.87,  -5.29,  -6.56,  -6.48,  -5.68,  -3.88,  -6.81,  -3.76,  -8.05,  -6.45,  -3.77,  -4.80   0.03,   0.03
1947-05-01,  -0.84,  -3.62,  -4.23,  -0.34,   0.45,  -3.14,  -2.45,  -3.18,  -0.54,  -1.93,  -3.57,  -2.48,  -0.09,  -0.95,  -1.94,  -0.96   0.03,   0.03
1947-06-01,   6.26,   9.55,   3.84,   8.08,   4.07,   6.30,   2.28,   4.26,   5.72,   6.12,   2.56,   3.95,  10.00,   7.16,   0.47,   5.30   0.03,   0.03
1947-07-01,   4.49,   6.29,   9.38,   1.30,   4.25,   3.57,   7.29,   0.97,   5.20,   4.72,   6.49,   2.51,   4.57,   2.42,   3.12,   4.13   0.03,   0.03
1947-08-01,  -1.82,   0.31,  -0.51,  -0.48,  -2.09,  -3.07,  -0.61,  -2.02,  -3.44,  -0.91,  -1.58,   0.24,  -3.60,  -1.28,  -1.47,  -1.74   0.03,   0.03
1947-09-01,   1.04,   0.31,  -2.03,  -0.99,  -0.46,   0.69,   0.55,  -2.53,   1.52,   0.11,  -0.58,  -1.33,  -3.05,   0.76,   1.34,  -0.54   0.06,   0.06
1947-10-01,   1.83,   3.26,   4.67,   1.04,   0.60,   3.69,   5.62,   4.00,   2.52,   2.71,   0.60,   0.15,   3.17,   3.08,   1.21,   2.47   0.06,   0.06
1947-11-01,  -2.42,  -0.74,  -2.44,  -0.93,  -1.27,  -1.69,  -0.16,  -6.79,  -0.92,  -2.85,  -2.53,  -7.63,  -2.35,  -1.64,  -2.26,  -1.99   0.06,   0.06
1947-12-01,  -0.16,   4.42,  -1.50,   1.90,   2.05,   2.87,   3.75,   1.92,   3.01,   2.41,   6.64,   1.18,   0.40,   1.13,   0.38,   3.01   0.08,   0.08
1948-01-01,  -3.14,  -2.33,  -3.98,  -4.45,  -4.05,  -5.88,  -4.10,  -1.61,  -5.26,  -5.25,   0.10,  -0.22,  -3.35,  -1.26,  -2.08,  -3.93   0.07,   0.07
1948-02-01,  -6.97,  -7.49,  -4.18,  -5.56,  -3.03,  -5.53,  -5.04,  -3.50,  -4.64,  -5.83,  -4.09,  -3.59,  -3.60,  -5.32,  -3.06,  -4.38   0.07,   0.07
1948-03-01,   7.07,   8.00,   6.66,   8.14,   1.38,   7.66,  12.89,   7.82,  10.32,   7.27,  10.39,   6.76,   6.71,   8.23,   6.35,   8.11   0.09,   0.09
1948-04-01,   1.13,   4.25,   3.36,   2.64,   1.42,  -0.34,   2.33,   3.65,   0.89,   1.18,   3.31,   1.51,   4.82,   4.33,   2.41,   3.65   0.08,   0.08
